zpid_1,zpid_2,pred_choice,model_text,price.y_1,price.y_2,true_choice,correct
11650292,11652862,2,CHOICE: 2,169000.0,235000.0,2.0,True
11650459,11653993,1,CHOICE: 1,227000.0,185000.0,1.0,True
11652862,11653993,2,CHOICE: 2,235000.0,185000.0,1.0,False
11653399,11653993,2,CHOICE: 2,225000.0,185000.0,1.0,False
11562089,11649486,2,CHOICE: 2,205000.0,170000.0,1.0,False
11562089,11650437,2,CHOICE: 2,205000.0,155000.0,1.0,False
11566352,11566907,2,CHOICE: 2,175000.0,286000.0,2.0,True
11566907,11649209,1,CHOICE: 1,286000.0,165000.0,1.0,True
11649448,11650437,2,CHOICE: 2,192000.0,155000.0,1.0,False
11306777,11306825,1,CHOICE: 1,289900.0,210000.0,1.0,True
11306777,11561857,1,CHOICE: 1,289900.0,189900.0,1.0,True
11306777,11652617,1,CHOICE: 1,289900.0,200000.0,1.0,True
11306777,11653649,1,CHOICE: 1,289900.0,195000.0,1.0,True
11306786,11652617,1,CHOICE: 1,265000.0,200000.0,1.0,True
11306825,11649720,1,CHOICE: 1,210000.0,253000.0,2.0,False
11306825,11649775,2,CHOICE: 2,210000.0,325000.0,2.0,True
11306825,11649960,2,CHOICE: 2,210000.0,279900.0,2.0,True
11440278,11652617,1,CHOICE: 1,259999.0,200000.0,1.0,True
11561857,11649720,1,CHOICE: 1,189900.0,253000.0,2.0,False
11562163,11649775,2,CHOICE: 2,266100.0,325000.0,2.0,True
11562163,11652617,2,CHOICE: 2,266100.0,200000.0,1.0,False
11562163,11653649,1,CHOICE: 1,266100.0,195000.0,1.0,True
11649720,11649775,2,CHOICE: 2,253000.0,325000.0,2.0,True
11649720,11652617,2,CHOICE: 2,253000.0,200000.0,1.0,False
11649720,11653649,2,CHOICE: 2,253000.0,195000.0,1.0,False
11652617,11652824,2,CHOICE: 2,200000.0,267000.0,2.0,True
11652617,11652969,2,CHOICE: 2,200000.0,247000.0,2.0,True
11652644,11653835,1,CHOICE: 1,225000.0,146900.0,1.0,True
11561821,11566467,2,CHOICE: 2,165000.0,253625.0,2.0,True
11566325,11649192,2,CHOICE: 2,152800.0,200000.0,2.0,True
11566325,11649303,2,CHOICE: 2,152800.0,112000.0,1.0,False
11566467,11649192,1,CHOICE: 1,253625.0,200000.0,1.0,True
11566467,11649488,1,CHOICE: 1,253625.0,165000.0,1.0,True
11566933,11649192,2,CHOICE: 2,153300.0,200000.0,2.0,True
11566933,11649303,2,CHOICE: 2,153300.0,112000.0,1.0,False
11649192,11649488,2,CHOICE: 2,200000.0,165000.0,1.0,False
11440023,11649745,2,CHOICE: 2,262000.0,203900.0,1.0,False
11440023,11652916,2,CHOICE: 2,262000.0,166837.0,1.0,False
11649745,11652916,2,CHOICE: 2,203900.0,166837.0,1.0,False
11306412,11440054,1,CHOICE: 1,218000.0,262000.0,2.0,False
11306413,11653862,1,CHOICE: 1,117999.0,176000.0,2.0,False
11440054,11562206,2,CHOICE: 2,262000.0,190000.0,1.0,False
11440054,11652700,2,CHOICE: 2,262000.0,185000.0,1.0,False
11440358,11652700,2,CHOICE: 2,256000.0,185000.0,1.0,False
11440489,11653784,2,CHOICE: 2,187200.0,235000.0,2.0,True
11562206,92381115,1,CHOICE: 1,190000.0,265000.0,2.0,False
11566107,11649563,1,CHOICE: 1,197000.0,135000.0,1.0,True
11566991,11649369,2,CHOICE: 2,160000.0,242000.0,2.0,True
11566991,11653784,2,CHOICE: 2,160000.0,235000.0,2.0,True
11649369,11652700,2,CHOICE: 2,242000.0,185000.0,1.0,False
11649791,11653784,2,CHOICE: 2,139500.0,235000.0,2.0,True
11652700,11653784,2,CHOICE: 2,185000.0,235000.0,2.0,True
11652700,92381115,1,CHOICE: 1,185000.0,265000.0,2.0,False
11653784,11653862,1,CHOICE: 1,235000.0,176000.0,1.0,True
11306456,11561966,2,CHOICE: 2,169000.0,210000.0,2.0,True
11561966,11566360,2,CHOICE: 2,210000.0,155000.0,1.0,False
11306554,11566294,2,CHOICE: 2,185000.0,151000.0,1.0,False
11565314,11566193,1,CHOICE: 1,180000.0,150000.0,1.0,True
11566294,11650147,1,CHOICE: 1,151000.0,201000.0,2.0,False
11650449,11653659,1,CHOICE: 1,210000.0,175000.0,1.0,True
11440194,11566339,2,CHOICE: 2,290000.0,224900.0,1.0,False
11440194,11649788,2,CHOICE: 2,290000.0,225000.0,1.0,False
11561836,11650472,1,CHOICE: 1,148500.0,190000.0,2.0,False
11561836,11653749,1,CHOICE: 1,148500.0,205000.0,2.0,False
11562166,11562574,2,CHOICE: 2,252500.0,137000.0,1.0,False
11562166,11650472,1,CHOICE: 1,252500.0,190000.0,1.0,True
11562360,11562603,1,CHOICE: 1,309000.0,382000.0,2.0,False
11562574,11565399,2,CHOICE: 2,137000.0,192000.0,2.0,True
11565927,11650472,1,CHOICE: 1,240000.0,190000.0,1.0,True
11565927,11652974,1,CHOICE: 1,240000.0,180000.0,1.0,True
11566339,11653216,2,CHOICE: 2,224900.0,270000.0,2.0,True
11649788,11653216,2,CHOICE: 2,225000.0,270000.0,2.0,True
11650472,11653296,2,CHOICE: 2,190000.0,132500.0,1.0,False
11650472,11653521,2,CHOICE: 2,190000.0,257500.0,2.0,True
11652974,11653296,2,CHOICE: 2,180000.0,132500.0,1.0,False
11653296,11653749,1,CHOICE: 1,132500.0,205000.0,2.0,False
11302760,11354574,1,CHOICE: 1,117900.0,170000.0,2.0,False
11302917,11645150,1,CHOICE: 1,148000.0,108000.0,1.0,True
11302917,11646099,1,CHOICE: 1,148000.0,118000.0,1.0,True
11354574,11645150,2,CHOICE: 2,170000.0,108000.0,1.0,False
11354574,11646099,2,CHOICE: 2,170000.0,118000.0,1.0,False
11391037,11391269,1,CHOICE: 1,186000.0,155000.0,1.0,True
11391037,11428513,1,CHOICE: 1,186000.0,115000.0,1.0,True
11391269,11428513,1,CHOICE: 1,155000.0,115000.0,1.0,True
11428455,11642226,2,CHOICE: 2,147000.0,117500.0,1.0,False
11302923,11428442,1,CHOICE: 1,279900.0,189900.0,1.0,True
11303813,11390771,1,CHOICE: 1,149900.0,110000.0,1.0,True
11390771,11391427,2,CHOICE: 2,110000.0,138000.0,2.0,True
11391639,11551996,1,CHOICE: 1,228000.0,174900.0,1.0,True
11391563,11428100,1,CHOICE: 1,164900.0,135101.0,1.0,True
11305782,11354231,2,CHOICE: 2,116000.0,180700.0,2.0,True
11305782,11354627,2,CHOICE: 2,116000.0,162500.0,2.0,True
11306368,11646045,2,CHOICE: 2,187500.0,155000.0,1.0,False
11353601,11354231,2,CHOICE: 2,114000.0,180700.0,2.0,True
11353601,11354627,2,CHOICE: 2,114000.0,162500.0,2.0,True
11353601,11646045,2,CHOICE: 2,114000.0,155000.0,2.0,True
11302780,11304514,1,CHOICE: 1,166500.0,117500.0,1.0,True
11304514,11642305,1,CHOICE: 1,117500.0,150000.0,2.0,False
11304749,11305203,1,CHOICE: 1,140000.0,115000.0,1.0,True
11304927,11391560,2,CHOICE: 2,108000.0,136000.0,2.0,True
11354093,11554233,1,CHOICE: 1,127400.0,181000.0,2.0,False
11391967,11642428,2,CHOICE: 2,285000.0,207000.0,1.0,False
11353752,11646053,1,CHOICE: 1,131500.0,167500.0,2.0,False
11391700,11646053,1,CHOICE: 1,114000.0,167500.0,2.0,False
11304441,11391823,2,CHOICE: 2,140000.0,199900.0,2.0,True
11304647,11554258,2,CHOICE: 2,193900.0,150000.0,1.0,False
11391441,11391823,2,CHOICE: 2,148000.0,199900.0,2.0,True
11391823,11554258,1,CHOICE: 1,199900.0,150000.0,1.0,True
11302815,11645315,2,CHOICE: 2,170000.0,110500.0,1.0,False
11303061,11391697,2,CHOICE: 2,184900.0,146000.0,1.0,False
11303061,11645315,2,CHOICE: 2,184900.0,110500.0,1.0,False
11304280,11305251,2,CHOICE: 2,172000.0,130000.0,1.0,False
11304280,11645315,2,CHOICE: 2,172000.0,110500.0,1.0,False
11304280,59835654,1,CHOICE: 1,172000.0,134000.0,1.0,True
11304355,11552011,2,CHOICE: 2,169900.0,212500.0,2.0,True
11304355,11645315,2,CHOICE: 2,169900.0,110500.0,1.0,False
11305105,11305251,2,CHOICE: 2,160000.0,130000.0,1.0,False
11552011,11644985,2,CHOICE: 2,212500.0,175000.0,1.0,False
11645315,59835654,1,CHOICE: 1,110500.0,134000.0,2.0,False
11302927,11354209,2,CHOICE: 2,149000.0,195000.0,2.0,True
11303315,11353975,2,CHOICE: 2,175000.0,138000.0,1.0,False
11303315,11354025,2,CHOICE: 2,175000.0,140000.0,1.0,False
11303315,11354523,2,CHOICE: 2,175000.0,140000.0,1.0,False
11306251,11354209,2,CHOICE: 2,154000.0,195000.0,2.0,True
11306356,11354523,2,CHOICE: 2,200000.0,140000.0,1.0,False
11353975,11354209,2,CHOICE: 2,138000.0,195000.0,2.0,True
11353975,11391785,2,CHOICE: 2,138000.0,168000.0,2.0,True
11354025,11354209,1,CHOICE: 1,140000.0,195000.0,2.0,False
11354209,11354523,2,CHOICE: 2,195000.0,140000.0,1.0,False
11354209,11355553,2,CHOICE: 2,195000.0,269900.0,2.0,True
11354209,11641560,1,CHOICE: 1,195000.0,150000.0,1.0,True
11354209,11645507,2,CHOICE: 2,195000.0,240000.0,2.0,True
11354523,11355553,2,CHOICE: 2,140000.0,269900.0,2.0,True
11354523,11355615,2,CHOICE: 2,140000.0,218000.0,2.0,True
11354523,11391011,2,CHOICE: 2,140000.0,185000.0,2.0,True
11354523,11391785,1,CHOICE: 1,140000.0,168000.0,2.0,False
11354523,11645507,1,CHOICE: 1,140000.0,240000.0,2.0,False
11355151,11390709,1,CHOICE: 1,306000.0,219990.0,1.0,True
11355553,11390709,2,CHOICE: 2,269900.0,219990.0,1.0,False
11299834,11302637,1,CHOICE: 1,150500.0,125000.0,1.0,True
11302637,11304109,2,CHOICE: 2,125000.0,170001.0,2.0,True
11303165,11304109,2,CHOICE: 2,128000.0,170001.0,2.0,True
11304109,11304221,2,CHOICE: 2,170001.0,106500.0,1.0,False
11353938,11354270,2,CHOICE: 2,123000.0,164000.0,2.0,True
11353938,11391866,2,CHOICE: 2,123000.0,154900.0,2.0,True
11354216,11391866,1,CHOICE: 1,225000.0,154900.0,1.0,True
11355403,11428698,2,CHOICE: 2,182000.0,230000.0,2.0,True
11302942,11391734,1,CHOICE: 1,114900.0,165000.0,2.0,False
11391581,11642423,1,CHOICE: 1,170000.0,225000.0,2.0,False
11391734,11642423,2,CHOICE: 2,165000.0,225000.0,2.0,True
11392596,11552040,2,CHOICE: 2,216300.0,180000.0,1.0,False
11552040,11642423,1,CHOICE: 1,180000.0,225000.0,2.0,False
11554422,11642423,2,CHOICE: 2,160000.0,225000.0,2.0,True
11302965,11304555,2,CHOICE: 2,125000.0,178000.0,2.0,True
11302965,11305009,2,CHOICE: 2,125000.0,155000.0,2.0,True
11302965,11353779,2,CHOICE: 2,125000.0,150000.0,2.0,True
11302965,11354140,2,CHOICE: 2,125000.0,174000.0,2.0,True
11302965,11354439,2,CHOICE: 2,125000.0,158500.0,2.0,True
11302965,11391479,2,CHOICE: 2,125000.0,172000.0,2.0,True
11302965,11645743,2,CHOICE: 2,125000.0,152000.0,2.0,True
11303366,11354140,2,CHOICE: 2,140000.0,174000.0,2.0,True
11303366,11391479,2,CHOICE: 2,140000.0,172000.0,2.0,True
11304325,11354140,1,CHOICE: 1,135000.0,174000.0,2.0,False
11304440,11304868,2,CHOICE: 2,145000.0,205700.0,2.0,True
11304440,11305246,2,CHOICE: 2,145000.0,174900.0,2.0,True
11304440,11305913,2,CHOICE: 2,145000.0,184900.0,2.0,True
11304440,11354469,2,CHOICE: 2,145000.0,185000.0,2.0,True
11304555,11305215,1,CHOICE: 1,178000.0,125000.0,1.0,True
11304555,11355024,1,CHOICE: 1,178000.0,134900.0,1.0,True
11304555,11645263,2,CHOICE: 2,178000.0,146000.0,1.0,False
11304788,11305913,2,CHOICE: 2,145000.0,184900.0,2.0,True
11304868,11355316,1,CHOICE: 1,205700.0,145000.0,1.0,True
11305009,11305215,1,CHOICE: 1,155000.0,125000.0,1.0,True
11305009,11554506,1,CHOICE: 1,155000.0,117000.0,1.0,True
11305009,59836582,1,CHOICE: 1,155000.0,129000.0,1.0,True
11305215,11353779,2,CHOICE: 2,125000.0,150000.0,2.0,True
11305215,11354140,2,CHOICE: 2,125000.0,174000.0,2.0,True
11305215,11354439,2,CHOICE: 2,125000.0,158500.0,2.0,True
11305215,11391479,2,CHOICE: 2,125000.0,172000.0,2.0,True
11305215,11645743,2,CHOICE: 2,125000.0,152000.0,2.0,True
11305913,11355239,1,CHOICE: 1,184900.0,115000.0,1.0,True
11354140,11355024,1,CHOICE: 1,174000.0,134900.0,1.0,True
11354140,11554506,2,CHOICE: 2,174000.0,117000.0,1.0,False
11354140,11646051,2,CHOICE: 2,174000.0,116900.0,1.0,False
11354439,11554506,2,CHOICE: 2,158500.0,117000.0,1.0,False
11354439,11646051,2,CHOICE: 2,158500.0,116900.0,1.0,False
11354469,11355316,1,CHOICE: 1,185000.0,145000.0,1.0,True
11354685,11355581,2,CHOICE: 2,149900.0,221000.0,2.0,True
11354685,11390974,2,CHOICE: 2,149900.0,199900.0,2.0,True
11354685,11428676,2,CHOICE: 2,149900.0,189900.0,2.0,True
11354685,11646051,2,CHOICE: 2,149900.0,116900.0,1.0,False
11355024,11391479,2,CHOICE: 2,134900.0,172000.0,2.0,True
11355316,11645063,2,CHOICE: 2,145000.0,218000.0,2.0,True
11355581,11391479,2,CHOICE: 2,221000.0,172000.0,1.0,False
11355581,11554576,2,CHOICE: 2,221000.0,177500.0,1.0,False
11390974,11391890,1,CHOICE: 1,199900.0,149900.0,1.0,True
11391479,11554506,1,CHOICE: 1,172000.0,117000.0,1.0,True
11391890,11646051,2,CHOICE: 2,149900.0,116900.0,1.0,False
11554506,11645263,2,CHOICE: 2,117000.0,146000.0,2.0,True
11554576,11646051,2,CHOICE: 2,177500.0,116900.0,1.0,False
11645263,11646051,2,CHOICE: 2,146000.0,116900.0,1.0,False
11645743,11646051,2,CHOICE: 2,152000.0,116900.0,1.0,False
11303005,11304040,2,CHOICE: 2,165000.0,137000.0,1.0,False
11303005,11304111,2,CHOICE: 2,165000.0,120000.0,1.0,False
11303005,11353545,2,CHOICE: 2,165000.0,106000.0,1.0,False
11303005,11554268,2,CHOICE: 2,165000.0,220000.0,2.0,True
11303005,11554495,2,CHOICE: 2,165000.0,127000.0,1.0,False
11303005,11646086,2,CHOICE: 2,165000.0,134000.0,1.0,False
11303092,11354658,1,CHOICE: 1,200000.0,157500.0,1.0,True
11303092,11428450,1,CHOICE: 1,200000.0,150000.0,1.0,True
11303771,11305210,2,CHOICE: 2,131000.0,180000.0,2.0,True
11303771,11353375,2,CHOICE: 2,131000.0,184500.0,2.0,True
11303771,11354658,1,CHOICE: 1,131000.0,157500.0,2.0,False
11303771,11554268,2,CHOICE: 2,131000.0,220000.0,2.0,True
11304040,11304107,2,CHOICE: 2,137000.0,168500.0,2.0,True
11304040,11353545,2,CHOICE: 2,137000.0,106000.0,1.0,False
11304040,11554268,2,CHOICE: 2,137000.0,220000.0,2.0,True
11304040,11645110,2,CHOICE: 2,137000.0,170000.0,2.0,True
11304107,11304111,1,CHOICE: 1,168500.0,120000.0,1.0,True
11304107,11353545,2,CHOICE: 2,168500.0,106000.0,1.0,False
11304107,11554495,2,CHOICE: 2,168500.0,127000.0,1.0,False
11304107,11646086,2,CHOICE: 2,168500.0,134000.0,1.0,False
11304111,11353747,2,CHOICE: 2,120000.0,150000.0,2.0,True
11304111,11354033,2,CHOICE: 2,120000.0,151000.0,2.0,True
11304111,11354658,2,CHOICE: 2,120000.0,157500.0,2.0,True
11305210,11554268,1,CHOICE: 1,180000.0,220000.0,2.0,False
11353375,11355140,2,CHOICE: 2,184500.0,230000.0,2.0,True
11353375,11428450,1,CHOICE: 1,184500.0,150000.0,1.0,True
11353545,11353747,2,CHOICE: 2,106000.0,150000.0,2.0,True
11353545,11354033,2,CHOICE: 2,106000.0,151000.0,2.0,True
11354658,11554268,2,CHOICE: 2,157500.0,220000.0,2.0,True
11428450,11554268,2,CHOICE: 2,150000.0,220000.0,2.0,True
11428503,11645969,2,CHOICE: 2,210000.0,128700.0,1.0,False
11554268,11645706,1,CHOICE: 1,220000.0,163000.0,1.0,True
11304906,11305084,2,CHOICE: 2,232032.0,192499.0,1.0,False
11304962,11305304,2,CHOICE: 2,141500.0,186000.0,2.0,True
11304962,59836791,2,CHOICE: 2,141500.0,115000.0,1.0,False
11305084,11353784,2,CHOICE: 2,192499.0,160000.0,1.0,False
11305084,11354510,2,CHOICE: 2,192499.0,138500.0,1.0,False
11305084,11642317,2,CHOICE: 2,192499.0,245000.0,2.0,True
11305304,11353805,1,CHOICE: 1,186000.0,145000.0,1.0,True
11305304,11646121,2,CHOICE: 2,186000.0,124900.0,1.0,False
11305406,11391086,2,CHOICE: 2,159500.0,197000.0,2.0,True
11353784,11391086,2,CHOICE: 2,160000.0,197000.0,2.0,True
11353805,59836791,2,CHOICE: 2,145000.0,115000.0,1.0,False
11354510,11391086,2,CHOICE: 2,138500.0,197000.0,2.0,True
11354510,59836791,2,CHOICE: 2,138500.0,115000.0,1.0,False
11354833,11391708,2,CHOICE: 2,259000.0,210000.0,1.0,False
11302826,11645656,1,CHOICE: 1,163000.0,209900.0,2.0,False
11304473,11354151,2,CHOICE: 2,141780.0,113400.0,1.0,False
11304473,11645050,2,CHOICE: 2,141780.0,194000.0,2.0,True
11304473,11645656,2,CHOICE: 2,141780.0,209900.0,2.0,True
11304783,11392207,2,CHOICE: 2,149900.0,119900.0,1.0,False
11304958,11354151,2,CHOICE: 2,160000.0,113400.0,1.0,False
11304958,11392207,2,CHOICE: 2,160000.0,119900.0,1.0,False
11305120,59836597,2,CHOICE: 2,136500.0,168500.0,2.0,True
11354151,59836597,2,CHOICE: 2,113400.0,168500.0,2.0,True
11304220,11554456,2,CHOICE: 2,170000.0,125000.0,1.0,False
11304833,11392261,2,CHOICE: 2,270000.0,202500.0,1.0,False
11305769,11554456,2,CHOICE: 2,155000.0,125000.0,1.0,False
11306234,11554456,2,CHOICE: 2,175000.0,125000.0,1.0,False
11306321,11353160,2,CHOICE: 2,307000.0,230500.0,1.0,False
11306321,11353396,2,CHOICE: 2,307000.0,245500.0,1.0,False
11306321,11355487,2,CHOICE: 2,307000.0,234000.0,1.0,False
11306321,11428428,2,CHOICE: 2,307000.0,239900.0,1.0,False
11353998,11554456,2,CHOICE: 2,170000.0,125000.0,1.0,False
11303511,11646080,2,CHOICE: 2,165000.0,128000.0,1.0,False
11303525,11646080,2,CHOICE: 2,157500.0,128000.0,1.0,False
11303525,11646161,2,CHOICE: 2,157500.0,192000.0,2.0,True
11304776,11645078,1,CHOICE: 1,153000.0,120000.0,1.0,True
11304776,11645927,1,CHOICE: 1,153000.0,117500.0,1.0,True
11354012,11646080,2,CHOICE: 2,165000.0,128000.0,1.0,False
11392146,11646080,2,CHOICE: 2,167500.0,128000.0,1.0,False
11646080,11646088,2,CHOICE: 2,128000.0,195000.0,2.0,True
11302606,11354471,2,CHOICE: 2,180000.0,225000.0,2.0,True
11302606,11391966,1,CHOICE: 1,180000.0,242000.0,2.0,False
11303945,11353886,2,CHOICE: 2,159900.0,120000.0,1.0,False
11303999,11305059,2,CHOICE: 2,164900.0,136000.0,1.0,False
11303999,11353886,2,CHOICE: 2,164900.0,120000.0,1.0,False
11304566,11353886,2,CHOICE: 2,145000.0,120000.0,1.0,False
11305373,11642445,2,CHOICE: 2,103000.0,125000.0,2.0,True
11353886,11390865,2,CHOICE: 2,120000.0,163000.0,2.0,True
11353886,11392491,2,CHOICE: 2,120000.0,175000.0,2.0,True
11353886,11554037,2,CHOICE: 2,120000.0,158000.0,2.0,True
11353886,11554044,2,CHOICE: 2,120000.0,154100.0,2.0,True
11354471,11390865,2,CHOICE: 2,225000.0,163000.0,1.0,False
11354471,11391777,2,CHOICE: 2,225000.0,175100.0,1.0,False
11354471,11392229,2,CHOICE: 2,225000.0,159000.0,1.0,False
11354471,11392491,2,CHOICE: 2,225000.0,175000.0,1.0,False
11354862,11392229,2,CHOICE: 2,205000.0,159000.0,1.0,False
11390787,11391966,1,CHOICE: 1,197500.0,242000.0,2.0,False
11391777,11391966,2,CHOICE: 2,175100.0,242000.0,2.0,True
11391966,11392229,2,CHOICE: 2,242000.0,159000.0,1.0,False
11392008,11554212,1,CHOICE: 1,225000.0,169000.0,1.0,True
11304383,11646148,2,CHOICE: 2,105000.0,167000.0,2.0,True
11353482,11354293,1,CHOICE: 1,184900.0,129000.0,1.0,True
11353482,11391005,2,CHOICE: 2,184900.0,148000.0,1.0,False
11354159,11354554,1,CHOICE: 1,190000.0,133500.0,1.0,True
11354554,11646148,2,CHOICE: 2,133500.0,167000.0,2.0,True
11303954,11304337,2,CHOICE: 2,103560.0,144200.0,2.0,True
11304337,11645919,2,CHOICE: 2,144200.0,105150.0,1.0,False
11353547,11391550,1,CHOICE: 1,215000.0,168000.0,1.0,True
11354300,11391550,2,CHOICE: 2,135000.0,168000.0,2.0,True
11390910,11646033,2,CHOICE: 2,149900.0,123500.0,1.0,False
11391550,11646033,2,CHOICE: 2,168000.0,123500.0,1.0,False
11304797,11305318,2,CHOICE: 2,175000.0,227000.0,2.0,True
11304797,11355146,2,CHOICE: 2,175000.0,216500.0,2.0,True
11305318,11554135,2,CHOICE: 2,227000.0,173500.0,1.0,False
11305776,11554135,2,CHOICE: 2,110900.0,173500.0,2.0,True
11305776,11554528,1,CHOICE: 1,110900.0,210000.0,2.0,False
11305776,11554555,2,CHOICE: 2,110900.0,155000.0,2.0,True
11305776,11645526,2,CHOICE: 2,110900.0,199900.0,2.0,True
11391565,11554555,2,CHOICE: 2,206000.0,155000.0,1.0,False
11554528,11554555,2,CHOICE: 2,210000.0,155000.0,1.0,False
11554555,11645526,1,CHOICE: 1,155000.0,199900.0,2.0,False
11642532,11645137,1,CHOICE: 1,244900.0,163000.0,1.0,True
11303923,11392466,2,CHOICE: 2,143000.0,185000.0,2.0,True
11304782,11391555,2,CHOICE: 2,189900.0,228500.0,2.0,True
11353786,11391555,2,CHOICE: 2,185000.0,228500.0,2.0,True
11353799,11391496,2,CHOICE: 2,215000.0,175000.0,1.0,False
11353824,11391496,2,CHOICE: 2,129900.0,175000.0,2.0,True
11354623,11391555,2,CHOICE: 2,190000.0,228500.0,2.0,True
11303483,11306307,2,CHOICE: 2,200000.0,130000.0,1.0,False
11303483,11392585,2,CHOICE: 2,200000.0,164900.0,1.0,False
11303483,11392687,2,CHOICE: 2,200000.0,304270.0,2.0,True
11304024,11354175,2,CHOICE: 2,176250.0,220000.0,2.0,True
11304024,11392687,2,CHOICE: 2,176250.0,304270.0,2.0,True
11305045,11306307,2,CHOICE: 2,196500.0,130000.0,1.0,False
11305045,11392687,2,CHOICE: 2,196500.0,304270.0,2.0,True
11305148,11306307,2,CHOICE: 2,210000.0,130000.0,1.0,False
11305148,11392585,2,CHOICE: 2,210000.0,164900.0,1.0,False
11305148,11392687,2,CHOICE: 2,210000.0,304270.0,2.0,True
11306307,11354062,1,CHOICE: 1,130000.0,188000.0,2.0,False
11306307,11354115,1,CHOICE: 1,130000.0,200500.0,2.0,False
11306307,11354175,2,CHOICE: 2,130000.0,220000.0,2.0,True
11306307,11355562,1,CHOICE: 1,130000.0,185000.0,2.0,False
11306307,11392585,1,CHOICE: 1,130000.0,164900.0,2.0,False
11306307,11392669,1,CHOICE: 1,130000.0,207500.0,2.0,False
11306307,11392687,2,CHOICE: 2,130000.0,304270.0,2.0,True
11306307,11554565,2,CHOICE: 2,130000.0,184900.0,2.0,True
11306307,11642267,1,CHOICE: 1,130000.0,182500.0,2.0,False
11306307,11645123,1,CHOICE: 1,130000.0,199000.0,2.0,False
11354062,11392687,2,CHOICE: 2,188000.0,304270.0,2.0,True
11354115,11392585,2,CHOICE: 2,200500.0,164900.0,1.0,False
11354115,11392687,2,CHOICE: 2,200500.0,304270.0,2.0,True
11354175,11392585,2,CHOICE: 2,220000.0,164900.0,1.0,False
11354175,11392687,2,CHOICE: 2,220000.0,304270.0,2.0,True
11354175,11642267,2,CHOICE: 2,220000.0,182500.0,1.0,False
11354411,11391767,2,CHOICE: 2,243254.0,295000.0,2.0,True
11354411,11392687,2,CHOICE: 2,243254.0,304270.0,2.0,True
11355562,11392687,2,CHOICE: 2,185000.0,304270.0,2.0,True
11391154,11392687,2,CHOICE: 2,225000.0,304270.0,2.0,True
11391634,11392687,2,CHOICE: 2,205000.0,304270.0,2.0,True
11392585,11392687,2,CHOICE: 2,164900.0,304270.0,2.0,True
11392585,87990071,1,CHOICE: 1,164900.0,256000.0,2.0,False
11392669,11392687,2,CHOICE: 2,207500.0,304270.0,2.0,True
11392687,11554565,1,CHOICE: 1,304270.0,184900.0,1.0,True
11392687,11642267,1,CHOICE: 1,304270.0,182500.0,1.0,True
11392687,11645123,1,CHOICE: 1,304270.0,199000.0,1.0,True
11302736,11354274,2,CHOICE: 2,164000.0,205000.0,2.0,True
11302736,11392364,2,CHOICE: 2,164000.0,210100.0,2.0,True
11303167,11304609,2,CHOICE: 2,150000.0,107000.0,1.0,False
11303167,11354030,2,CHOICE: 2,150000.0,180000.0,2.0,True
11303240,11304609,2,CHOICE: 2,152000.0,107000.0,1.0,False
11303240,11354274,2,CHOICE: 2,152000.0,205000.0,2.0,True
11303240,11391932,2,CHOICE: 2,152000.0,185500.0,2.0,True
11303240,11392364,2,CHOICE: 2,152000.0,210100.0,2.0,True
11303276,11304609,2,CHOICE: 2,145000.0,107000.0,1.0,False
11304609,11353576,2,CHOICE: 2,107000.0,154000.0,2.0,True
11304609,11353774,2,CHOICE: 2,107000.0,144000.0,2.0,True
11304609,11354030,2,CHOICE: 2,107000.0,180000.0,2.0,True
11304609,11354487,2,CHOICE: 2,107000.0,150000.0,2.0,True
11304609,11554191,2,CHOICE: 2,107000.0,148500.0,2.0,True
11304609,11642553,1,CHOICE: 1,107000.0,159000.0,2.0,False
11304609,11645093,2,CHOICE: 2,107000.0,145000.0,2.0,True
11353607,11353774,1,CHOICE: 1,175000.0,144000.0,1.0,True
11353607,11392364,2,CHOICE: 2,175000.0,210100.0,2.0,True
11354030,11354487,1,CHOICE: 1,180000.0,150000.0,1.0,True
11354030,11554191,1,CHOICE: 1,180000.0,148500.0,1.0,True
11354122,11392364,2,CHOICE: 2,171900.0,210100.0,2.0,True
11304561,11355188,1,CHOICE: 1,149900.0,192000.0,2.0,False
11304561,11390837,2,CHOICE: 2,149900.0,187000.0,2.0,True
11304561,11646129,2,CHOICE: 2,149900.0,184900.0,2.0,True
11304639,11392204,1,CHOICE: 1,180300.0,219000.0,2.0,False
11305351,11306285,2,CHOICE: 2,210000.0,135000.0,1.0,False
11305351,11354534,2,CHOICE: 2,210000.0,155000.0,1.0,False
11305351,11390646,1,CHOICE: 1,210000.0,140000.0,1.0,True
11305351,11554480,1,CHOICE: 1,210000.0,165000.0,1.0,True
11305351,11646070,2,CHOICE: 2,210000.0,175000.0,1.0,False
11306285,11355188,1,CHOICE: 1,135000.0,192000.0,2.0,False
11306285,11390837,2,CHOICE: 2,135000.0,187000.0,2.0,True
11306285,11554480,1,CHOICE: 1,135000.0,165000.0,2.0,False
11354534,11355188,1,CHOICE: 1,155000.0,192000.0,2.0,False
11354534,11390837,2,CHOICE: 2,155000.0,187000.0,2.0,True
11355188,11390646,1,CHOICE: 1,192000.0,140000.0,1.0,True
11355188,11646153,2,CHOICE: 2,192000.0,159000.0,1.0,False
11390646,11390837,2,CHOICE: 2,140000.0,187000.0,2.0,True
11390646,11646070,2,CHOICE: 2,140000.0,175000.0,2.0,True
