zpid_1,zpid_2,zipcode_1,year_month.y_1,zestimate_linear_1,interval_range_linear_1,type_1,yearBuilt_1,bathrooms_1,bedrooms_1,lot_1,lotUnit_1,heating_1,cooling_1,parkingType_1,price.y_1,zipcode_2,year_month.y_2,zestimate_linear_2,interval_range_linear_2,type_2,yearBuilt_2,bathrooms_2,bedrooms_2,lot_2,lotUnit_2,heating_2,cooling_2,parkingType_2,price.y_2,pred_choice,true_choice,correct,price_diff_pct,difficulty,bedrooms_diff,bathrooms_diff,year_diff,lot_diff,bedroom_category,year_category,strat_key
11649381,11649521,15226,2020/11/1,152357.5,24.75,"Single Family Residence, Residential",1951,1,3,8350.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,174000.0,15226,2020/11/1,149450.2727,20.63636364,"Single Family Residence, Residential",1920,2,4,3598.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,128000.0,2,1.0,False,26.436781609195403,medium,-1,-1,31,4752.0,p2_more,p1_much,medium_p2_more
11649381,11653316,15226,2020/11/1,152357.5,24.75,"Single Family Residence, Residential",1951,1,3,8350.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,174000.0,15226,2020/11/1,177124.6,26.93333333,"Single Family Residence, Residential",1910,2,3,4838.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,246000.0,1,2.0,False,29.268292682926827,medium,0,-1,41,3512.0,equal,p1_much,medium_equal
11562349,11652743,15226,2020/12/1,193247.2143,16.28571429,"Single Family Residence, Residential",1960,2,4,8670.0,sqft,"Forced Air, Natural Gas",Electric,unknown,229900.0,15226,2020/12/1,170808.0,17.0,"Single Family Residence, Residential",1956,1,3,6080.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,175000.0,2,1.0,False,23.879947803392778,hard,1,1,4,2590.0,p1_slight,p1_slight,hard_p1_slight
11649787,11652743,15226,2020/12/1,194101.7692,11.53846154,"Single Family Residence, Residential",1900,2,4,3300.0,sqft,Natural Gas,"Central Air, Gas",unknown,279000.0,15226,2020/12/1,170808.0,17.0,"Single Family Residence, Residential",1956,1,3,6080.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,175000.0,2,1.0,False,37.27598566308244,medium,1,1,-56,-2780.0,p1_slight,p2_newer,medium_p1_slight
11561877,11653507,15226,2020/3/1,162571.2,26.3,SingleFamily,1925,2,4,3301.0,sqft,Other,unknown,unknown,175000.0,15226,2020/3/1,136380.6667,31.77777778,SingleFamily,1901,1,3,3600.0,sqft,"Forced air, Gas",unknown,unknown,118000.0,2,1.0,False,32.57142857142858,medium,1,1,24,-299.0,p1_slight,p1_much,medium_p1_slight
11306482,11440195,15226,2020/4/1,225737.0,21.0,SingleFamily,1950,2,3,10418.0,sqft,"Forced air, Gas",Central,unknown,265000.0,15226,2020/4/1,205495.0,17.0,SingleFamily,1962,2,3,10720.0,sqft,Other,Central,unknown,200000.0,2,1.0,False,24.528301886792452,hard,0,0,-12,-302.0,equal,similar,hard_equal
11306482,92380570,15226,2020/4/1,225737.0,21.0,SingleFamily,1950,2,3,10418.0,sqft,"Forced air, Gas",Central,unknown,265000.0,15226,2020/4/1,217869.4,10.0,SingleFamily,2008,3,3,6260.0,sqft,Other,Central,unknown,220000.0,2,1.0,False,16.9811320754717,hard,0,-1,-58,4158.0,equal,p2_newer,hard_equal
11440238,11565941,15226,2020/4/1,134304.4,22.4,"Single Family Residence, Residential",1960,2,2,4948.0,sqft,"Forced Air, Natural Gas",Gas,unknown,132500.0,15226,2020/4/1,137743.7097,22.48387097,SingleFamily,1936,2,3,3150.0,sqft,"Other, Gas",Other,unknown,106500.0,2,1.0,False,19.622641509433965,hard,-1,0,24,1798.0,p2_more,p1_much,hard_p2_more
11565386,11565941,15226,2020/4/1,131614.6,16.7,SingleFamily,1920,2,2,6452.0,sqft,"Forced air, Gas",Central,unknown,135000.0,15226,2020/4/1,137743.7097,22.48387097,SingleFamily,1936,2,3,3150.0,sqft,"Other, Gas",Other,unknown,106500.0,2,1.0,False,21.11111111111111,hard,-1,0,-16,3302.0,p2_more,similar,hard_p2_more
11565941,11653269,15226,2020/4/1,137743.7097,22.48387097,SingleFamily,1936,2,3,3150.0,sqft,"Other, Gas",Other,unknown,106500.0,15226,2020/4/1,150296.25,20.5,SingleFamily,1920,1,2,3600.0,sqft,Other,Central,unknown,198000.0,1,2.0,False,46.21212121212121,easy,1,1,16,-450.0,p1_slight,p1_slight,easy_p1_slight
11565949,11652711,15226,2020/4/1,139767.8,18.8,SingleFamily,1930,1,3,7183.0,sqft,"Other, Gas",unknown,unknown,130000.0,15226,2020/4/1,155739.0,18.66666667,SingleFamily,1955,1,2,5471.0,sqft,Other,unknown,unknown,172000.0,1,2.0,False,24.418604651162788,hard,1,0,-25,1712.0,p1_slight,p2_newer,hard_p1_slight
11565853,11650412,15226,2020/6/1,165968.3333,21.55555556,SingleFamily,1909,1,4,3000.0,sqft,"Forced air, Gas",unknown,unknown,161000.0,15226,2020/6/1,135630.1111,20.55555556,SingleFamily,1936,1,3,3000.0,sqft,Other,unknown,unknown,130000.0,2,1.0,False,19.25465838509317,hard,1,0,-27,0.0,p1_slight,p2_newer,hard_p1_slight
11561794,11566410,15226,2020/7/1,163997.0,17.0,SingleFamily,1930,2,3,1232.0,sqft,Other,unknown,unknown,171000.0,15226,2020/7/1,166126.4516,22.32258065,SingleFamily,1935,2,3,4499.0,sqft,Other,unknown,unknown,142000.0,2,1.0,False,16.95906432748538,hard,0,0,-5,-3267.0,equal,similar,hard_equal
11562038,11653035,15226,2020/7/1,161215.0,19.625,SingleFamily,1943,2,3,5898.0,sqft,Other,unknown,unknown,180000.0,15226,2020/7/1,168063.6667,30.22222222,SingleFamily,1910,2,4,4800.0,sqft,Other,unknown,unknown,145000.0,2,1.0,False,19.444444444444446,hard,-1,0,33,1098.0,p2_more,p1_much,hard_p2_more
11562176,11650019,15226,2020/7/1,182153.9,21.7,SingleFamily,1955,2,4,9008.0,sqft,Other,Central,unknown,226500.0,15226,2020/7/1,167209.0,16.66666667,SingleFamily,1926,1,5,5401.0,sqft,Other,Central,unknown,175000.0,2,1.0,False,22.737306843267106,hard,-1,1,29,3607.0,p2_more,p1_much,hard_p2_more
11566410,11652653,15226,2020/7/1,166126.4516,22.32258065,SingleFamily,1935,2,3,4499.0,sqft,Other,unknown,unknown,142000.0,15226,2020/7/1,134183.4444,23.33333333,SingleFamily,1935,2,3,3647.0,sqft,Other,unknown,unknown,187700.0,1,2.0,False,24.347362812999467,hard,0,0,0,852.0,equal,similar,hard_equal
11566410,11653790,15226,2020/7/1,166126.4516,22.32258065,SingleFamily,1935,2,3,4499.0,sqft,Other,unknown,unknown,142000.0,15226,2020/7/1,142374.4,29.2,SingleFamily,1938,2,3,3600.0,sqft,Other,unknown,unknown,210000.0,1,2.0,False,32.38095238095238,medium,0,0,-3,899.0,equal,similar,medium_equal
11566969,11649021,15226,2020/7/1,170499.75,23.125,SingleFamily,1900,2,3,3301.0,sqft,Other,unknown,unknown,137900.0,15226,2020/7/1,153451.0,15.6,SingleFamily,1930,1,3,3075.0,sqft,Other,unknown,unknown,169000.0,1,2.0,False,18.402366863905325,hard,0,1,-30,226.0,equal,p2_newer,hard_equal
11566969,11653863,15226,2020/7/1,170499.75,23.125,SingleFamily,1900,2,3,3301.0,sqft,Other,unknown,unknown,137900.0,15226,2020/7/1,124740.6667,49.11111111,SingleFamily,1925,2,2,3598.0,sqft,Other,unknown,unknown,180000.0,1,2.0,False,23.38888888888889,hard,1,0,-25,-297.0,p1_slight,p2_newer,hard_p1_slight
11649021,11649575,15226,2020/7/1,153451.0,15.6,SingleFamily,1930,1,3,3075.0,sqft,Other,unknown,unknown,169000.0,15226,2020/7/1,134470.8889,16.66666667,SingleFamily,1935,1,3,4791.0,sqft,Other,unknown,unknown,132000.0,2,1.0,False,21.893491124260358,hard,0,0,-5,-1716.0,equal,similar,hard_equal
11649575,11653863,15226,2020/7/1,134470.8889,16.66666667,SingleFamily,1935,1,3,4791.0,sqft,Other,unknown,unknown,132000.0,15226,2020/7/1,124740.6667,49.11111111,SingleFamily,1925,2,2,3598.0,sqft,Other,unknown,unknown,180000.0,1,2.0,False,26.666666666666668,medium,1,-1,10,1193.0,p1_slight,p1_slight,medium_p1_slight
11649833,11653863,15226,2020/7/1,137751.4444,32.66666667,SingleFamily,1901,1,4,3598.0,sqft,Other,unknown,unknown,222500.0,15226,2020/7/1,124740.6667,49.11111111,SingleFamily,1925,2,2,3598.0,sqft,Other,unknown,unknown,180000.0,2,1.0,False,19.101123595505616,hard,2,-1,-24,0.0,p1_much,p2_newer,hard_p1_much
11652653,11653035,15226,2020/7/1,134183.4444,23.33333333,SingleFamily,1935,2,3,3647.0,sqft,Other,unknown,unknown,187700.0,15226,2020/7/1,168063.6667,30.22222222,SingleFamily,1910,2,4,4800.0,sqft,Other,unknown,unknown,145000.0,2,1.0,False,22.74906766116143,hard,-1,0,25,-1153.0,p2_more,p1_much,hard_p2_more
11653035,11653863,15226,2020/7/1,168063.6667,30.22222222,SingleFamily,1910,2,4,4800.0,sqft,Other,unknown,unknown,145000.0,15226,2020/7/1,124740.6667,49.11111111,SingleFamily,1925,2,2,3598.0,sqft,Other,unknown,unknown,180000.0,1,2.0,False,19.444444444444446,hard,2,0,-15,1202.0,p1_much,similar,hard_p1_much
11649433,11650319,15226,2020/8/1,161011.3636,21.18181818,"Single Family Residence, Residential",1930,2,3,3180.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,227000.0,15226,2020/8/1,175090.0,20.0,SingleFamily,1953,2,3,6586.0,sqft,"Other, Gas",Central,unknown,180000.0,2,1.0,False,20.704845814977972,hard,0,0,-23,-3406.0,equal,p2_newer,hard_equal
11649433,11653924,15226,2020/8/1,161011.3636,21.18181818,"Single Family Residence, Residential",1930,2,3,3180.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,227000.0,15226,2020/8/1,167915.3636,15.72727273,"Single Family Residence, Residential",1950,1,2,6115.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,125000.0,2,1.0,False,44.93392070484582,easy,1,1,-20,-2935.0,p1_slight,p2_newer,easy_p1_slight
11652800,11653924,15226,2020/8/1,141347.3636,20.0,"Single Family Residence, Residential",1920,1,3,3600.0,sqft,"Forced Air, Natural Gas",Window A/C,unknown,193000.0,15226,2020/8/1,167915.3636,15.72727273,"Single Family Residence, Residential",1950,1,2,6115.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,125000.0,2,1.0,False,35.233160621761655,medium,1,0,-30,-2515.0,p1_slight,p2_newer,medium_p1_slight
11653306,11653840,15226,2020/8/1,177739.0,31.0,"Single Family Residence, Residential",1920,2,3,3598.0,sqft,"Natural Gas, Steam",unknown,unknown,214000.0,15226,2020/8/1,134785.0,29.0,SingleFamily,1951,2,4,3600.0,sqft,Other,unknown,unknown,105000.0,2,1.0,False,50.93457943925234,easy,-1,0,-31,-2.0,p2_more,p2_newer,easy_p2_more
11652649,11653270,15226,2021/1/1,143597.875,50.25,"Single Family Residence, Residential",1918,2,3,2875.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,180000.0,15226,2021/1/1,150809.5385,16.15384615,"Single Family Residence, Residential",1925,1,3,3598.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,147500.0,2,1.0,False,18.055555555555554,hard,0,1,-7,-723.0,equal,similar,hard_equal
11306484,11653937,15226,2021/10/1,185228.5455,23.40909091,"Single Family Residence, Residential",1949,2,4,0.32,Acres,"Forced Air, Natural Gas",Central Air,unknown,256000.0,15226,2021/10/1,193401.6949,12.44067797,"Single Family Residence, Residential",1956,2,3,5292.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,170000.0,2,1.0,False,33.59375,medium,1,0,-7,-5291.68,p1_slight,similar,medium_p1_slight
11440212,11649942,15226,2021/10/1,189649.1525,12.0,"Single Family Residence, Residential",1954,1,3,7897.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,189900.0,15226,2021/10/1,196832.2034,21.15254237,"Single Family Residence, Residential",1918,1,4,3301.0,sqft,"Hot Water, Natural Gas",Window A/C,unknown,138000.0,2,1.0,False,27.33017377567141,medium,-1,0,36,4596.0,p2_more,p1_much,medium_p2_more
11565928,11566291,15226,2021/11/1,218890.0,19.3,"Single Family Residence, Residential",1961,2,3,2856.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,230000.0,15226,2021/11/1,185771.4286,16.85714286,"Single Family Residence, Residential",1910,1,4,9600.0,sqft,Natural Gas,Central Air,unknown,182500.0,2,1.0,False,20.652173913043477,hard,-1,1,51,-6744.0,p2_more,p1_much,hard_p2_more
11566437,11653304,15226,2021/11/1,184742.1053,21.63157895,"Single Family Residence, Residential",1925,2,2,5601.0,sqft,Natural Gas,Central Air,unknown,139000.0,15226,2021/11/1,178130.1471,19.19117647,"Single Family Residence, Residential",1920,1,2,3598.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,210000.0,1,2.0,False,33.80952380952381,medium,0,1,5,2003.0,equal,p1_slight,medium_equal
11306742,11649968,15226,2021/2/1,147739.6,27.4,"Single Family Residence, Residential",1949,2,3,7300.0,sqft,Natural Gas,Central Air,unknown,130000.0,15226,2021/2/1,179082.9231,12.76923077,"Single Family Residence, Residential",1910,1,3,3600.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,190000.0,1,2.0,False,31.57894736842105,medium,0,1,39,3700.0,equal,p1_much,medium_equal
11306742,11653469,15226,2021/2/1,147739.6,27.4,"Single Family Residence, Residential",1949,2,3,7300.0,sqft,Natural Gas,Central Air,unknown,130000.0,15226,2021/2/1,178362.6,13.73333333,"Single Family Residence, Residential",1925,2,3,4800.0,sqft,"Forced Air, Natural Gas",Window A/C,unknown,179900.0,1,2.0,False,27.73763201778766,medium,0,0,24,2500.0,equal,p1_much,medium_equal
11306742,11653785,15226,2021/2/1,147739.6,27.4,"Single Family Residence, Residential",1949,2,3,7300.0,sqft,Natural Gas,Central Air,unknown,130000.0,15226,2021/2/1,171127.5,15.25,SingleFamily,1930,2,3,3615.0,sqft,"Forced air, Gas",Central,unknown,180000.0,1,2.0,False,27.77777777777778,medium,0,0,19,3685.0,equal,p1_slight,medium_equal
11566803,11649265,15226,2021/2/1,185049.0,41.0,"Single Family Residence, Residential",1890,2,4,4800.0,sqft,Natural Gas,Central Air,unknown,274000.0,15226,2021/2/1,171168.4615,16.92307692,"Single Family Residence, Residential",1945,1,3,7200.0,sqft,Natural Gas,Window A/C,unknown,160000.0,2,1.0,False,41.605839416058394,easy,1,1,-55,-2400.0,p1_slight,p2_newer,easy_p1_slight
11566803,11653257,15226,2021/2/1,185049.0,41.0,"Single Family Residence, Residential",1890,2,4,4800.0,sqft,Natural Gas,Central Air,unknown,274000.0,15226,2021/2/1,153502.4545,17.09090909,"Single Family Residence, Residential",1962,2,3,3598.0,sqft,Natural Gas,Electric,unknown,135000.0,2,1.0,False,50.72992700729927,easy,1,0,-72,1202.0,p1_slight,p2_newer,easy_p1_slight
11566803,11653469,15226,2021/2/1,185049.0,41.0,"Single Family Residence, Residential",1890,2,4,4800.0,sqft,Natural Gas,Central Air,unknown,274000.0,15226,2021/2/1,178362.6,13.73333333,"Single Family Residence, Residential",1925,2,3,4800.0,sqft,"Forced Air, Natural Gas",Window A/C,unknown,179900.0,2,1.0,False,34.34306569343066,medium,1,0,-35,0.0,p1_slight,p2_newer,medium_p1_slight
11566803,11653785,15226,2021/2/1,185049.0,41.0,"Single Family Residence, Residential",1890,2,4,4800.0,sqft,Natural Gas,Central Air,unknown,274000.0,15226,2021/2/1,171127.5,15.25,SingleFamily,1930,2,3,3615.0,sqft,"Forced air, Gas",Central,unknown,180000.0,2,1.0,False,34.306569343065696,medium,1,0,-40,1185.0,p1_slight,p2_newer,medium_p1_slight
11566803,11654015,15226,2021/2/1,185049.0,41.0,"Single Family Residence, Residential",1890,2,4,4800.0,sqft,Natural Gas,Central Air,unknown,274000.0,15226,2021/2/1,177805.9231,14.46153846,"Single Family Residence, Residential",1955,2,3,6734.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,179900.0,2,1.0,False,34.34306569343066,medium,1,0,-65,-1934.0,p1_slight,p2_newer,medium_p1_slight
11649968,11653739,15226,2021/2/1,179082.9231,12.76923077,"Single Family Residence, Residential",1910,1,3,3600.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,190000.0,15226,2021/2/1,160386.8571,18.57142857,"Single Family Residence, Residential",1945,2,2,7200.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,154000.0,2,1.0,False,18.947368421052634,hard,1,-1,-35,-3600.0,p1_slight,p2_newer,hard_p1_slight
11440368,11649236,15226,2021/3/1,209197.5714,16.71428571,"Single Family Residence, Residential",1977,2,3,5000.0,sqft,Electric,"Central Air, Electric",unknown,244000.0,15226,2021/3/1,171323.0769,31.23076923,"Single Family Residence, Residential",1946,2,4,5566.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,189900.0,2,1.0,False,22.172131147540984,hard,-1,0,31,-566.0,p2_more,p1_much,hard_p2_more
11566388,11566693,15226,2021/3/1,153622.1429,15.14285714,"Single Family Residence, Residential",1950,2,3,5562.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,159000.0,15226,2021/3/1,168856.0,17.0,"Single Family Residence, Residential",1960,2,3,5420.0,sqft,Natural Gas,Central Air,unknown,225000.0,1,2.0,False,29.333333333333332,medium,0,0,-10,142.0,equal,similar,medium_equal
11566693,11649579,15226,2021/3/1,168856.0,17.0,"Single Family Residence, Residential",1960,2,3,5420.0,sqft,Natural Gas,Central Air,unknown,225000.0,15226,2021/3/1,151803.5714,15.14285714,"Single Family Residence, Residential",1950,2,3,6795.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,146900.0,2,1.0,False,34.71111111111111,medium,0,0,10,-1375.0,equal,p1_slight,medium_equal
11562076,11566615,15226,2021/4/1,158897.3333,27.11111111,"Single Family Residence, Residential",1950,1,3,3001.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,200000.0,15226,2021/4/1,144463.875,32.5,"Single Family Residence, Residential",1930,2,3,4791.0,sqft,"Forced Air, Natural Gas",Window A/C,unknown,150000.0,2,1.0,False,25.0,hard,0,-1,20,-1790.0,equal,p1_slight,hard_equal
11562076,11650149,15226,2021/4/1,158897.3333,27.11111111,"Single Family Residence, Residential",1950,1,3,3001.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,200000.0,15226,2021/4/1,178477.0,16.0,"Single Family Residence, Residential",1950,1,3,5039.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,165000.0,2,1.0,False,17.5,hard,0,0,0,-2038.0,equal,similar,hard_equal
11562553,11566615,15226,2021/4/1,183064.0,21.08333333,"Single Family Residence, Residential",1930,2,3,3304.0,sqft,"Forced Air, Natural Gas",Wall Unit(s),unknown,198000.0,15226,2021/4/1,144463.875,32.5,"Single Family Residence, Residential",1930,2,3,4791.0,sqft,"Forced Air, Natural Gas",Window A/C,unknown,150000.0,2,1.0,False,24.242424242424242,hard,0,0,0,-1487.0,equal,similar,hard_equal
11562553,11566741,15226,2021/4/1,183064.0,21.08333333,"Single Family Residence, Residential",1930,2,3,3304.0,sqft,"Forced Air, Natural Gas",Wall Unit(s),unknown,198000.0,15226,2021/4/1,207739.8182,20.54545455,"Single Family Residence, Residential",1920,3,5,4800.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,140000.0,2,1.0,False,29.292929292929294,medium,-2,-1,10,-1496.0,p2_more,p1_slight,medium_p2_more
11562553,11650149,15226,2021/4/1,183064.0,21.08333333,"Single Family Residence, Residential",1930,2,3,3304.0,sqft,"Forced Air, Natural Gas",Wall Unit(s),unknown,198000.0,15226,2021/4/1,178477.0,16.0,"Single Family Residence, Residential",1950,1,3,5039.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,165000.0,2,1.0,False,16.666666666666664,hard,0,1,-20,-1735.0,equal,p2_newer,hard_equal
11566741,11566942,15226,2021/4/1,207739.8182,20.54545455,"Single Family Residence, Residential",1920,3,5,4800.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,140000.0,15226,2021/4/1,208938.0,16.85714286,"Single Family Residence, Residential",1930,1,3,3300.0,sqft,"Zoned, Electric",Electric,unknown,250000.0,1,2.0,False,44.0,easy,2,2,-10,1500.0,p1_much,similar,easy_p1_much
11566741,11566993,15226,2021/4/1,207739.8182,20.54545455,"Single Family Residence, Residential",1920,3,5,4800.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,140000.0,15226,2021/4/1,209225.1667,20.83333333,"Single Family Residence, Residential",1930,2,3,3301.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,237000.0,1,2.0,False,40.92827004219409,easy,2,1,-10,1499.0,p1_much,similar,easy_p1_much
11566741,11649286,15226,2021/4/1,207739.8182,20.54545455,"Single Family Residence, Residential",1920,3,5,4800.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,140000.0,15226,2021/4/1,173519.8889,19.77777778,"Single Family Residence, Residential",1935,1,2,5280.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,202000.0,1,2.0,False,30.693069306930692,medium,3,2,-15,-480.0,p1_much,similar,medium_p1_much
11566942,11653281,15226,2021/4/1,208938.0,16.85714286,"Single Family Residence, Residential",1930,1,3,3300.0,sqft,"Zoned, Electric",Electric,unknown,250000.0,15226,2021/4/1,184607.0,18.75,"Single Family Residence, Residential",1920,2,3,3600.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,175000.0,2,1.0,False,30.0,medium,0,-1,10,-300.0,equal,p1_slight,medium_equal
11566993,11650149,15226,2021/4/1,209225.1667,20.83333333,"Single Family Residence, Residential",1930,2,3,3301.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,237000.0,15226,2021/4/1,178477.0,16.0,"Single Family Residence, Residential",1950,1,3,5039.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,165000.0,2,1.0,False,30.37974683544304,medium,0,1,-20,-1738.0,equal,p2_newer,medium_equal
11648881,11649758,15226,2021/5/1,167238.3,22.7,SingleFamily,1942,2,3,3600.0,sqft,"Forced air, Gas",Central,unknown,101500.0,15226,2021/5/1,147970.3,15.8,"Single Family Residence, Residential",1951,1,2,2522.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,135500.0,1,2.0,False,25.092250922509223,medium,1,1,-9,1078.0,p1_slight,similar,medium_p1_slight
11648881,11652795,15226,2021/5/1,167238.3,22.7,SingleFamily,1942,2,3,3600.0,sqft,"Forced air, Gas",Central,unknown,101500.0,15226,2021/5/1,150885.0,35.0,"Single Family Residence, Residential",1947,2,3,3600.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,230000.0,1,2.0,False,55.869565217391305,easy,0,0,-5,0.0,equal,similar,easy_equal
11649781,11653397,15226,2021/5/1,223633.2,20.8,"Single Family Residence, Residential",1946,2,3,4408.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,240000.0,15226,2021/5/1,182804.5,24.0,"Single Family Residence, Residential",1910,1,4,3570.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,198000.0,2,1.0,False,17.5,hard,-1,1,36,838.0,p2_more,p1_much,hard_p2_more
11306538,11566892,15226,2021/6/1,200295.25,14.08333333,"Single Family Residence, Residential",1950,2,3,5248.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,240000.0,15226,2021/6/1,183769.9,20.2,"Single Family Residence, Residential",1955,1,4,3598.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,189000.0,2,1.0,False,21.25,hard,-1,1,-5,1650.0,p2_more,similar,hard_p2_more
11652862,11653993,15226,2021/6/1,206899.1,23.0,"Single Family Residence, Residential",1929,1,4,4800.0,sqft,"Hot Water, Natural Gas",Window A/C,unknown,235000.0,15226,2021/6/1,179668.9091,21.45454545,"Single Family Residence, Residential",1956,1,3,7700.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,185000.0,2,1.0,False,21.27659574468085,hard,1,0,-27,-2900.0,p1_slight,p2_newer,hard_p1_slight
11653399,11653993,15226,2021/6/1,144625.8571,24.0,"Single Family Residence, Residential",1906,2,4,3689.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,225000.0,15226,2021/6/1,179668.9091,21.45454545,"Single Family Residence, Residential",1956,1,3,7700.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,185000.0,2,1.0,False,17.77777777777778,hard,1,1,-50,-4011.0,p1_slight,p2_newer,hard_p1_slight
11562089,11649486,15226,2021/7/1,155183.4,16.2,"Single Family Residence, Residential",1950,2,3,4773.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,205000.0,15226,2021/7/1,169948.5909,24.95454545,"Single Family Residence, Residential",1927,3,5,3300.0,sqft,"Hot Water, Natural Gas",Window A/C,unknown,170000.0,2,1.0,False,17.073170731707318,hard,-2,-1,23,1473.0,p2_more,p1_much,hard_p2_more
11562089,11650437,15226,2021/7/1,155183.4,16.2,"Single Family Residence, Residential",1950,2,3,4773.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,205000.0,15226,2021/7/1,174505.1818,27.27272727,"Single Family Residence, Residential",1920,3,3,3998.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,155000.0,2,1.0,False,24.390243902439025,hard,0,-1,30,775.0,equal,p1_much,hard_equal
11649448,11650437,15226,2021/7/1,194022.0909,10.81818182,"Single Family Residence, Residential",1953,1,3,3301.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,192000.0,15226,2021/7/1,174505.1818,27.27272727,"Single Family Residence, Residential",1920,3,3,3998.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,155000.0,2,1.0,False,19.270833333333336,hard,0,-2,33,-697.0,equal,p1_much,hard_equal
11306825,11649720,15226,2021/8/1,237400.0,14.0,"Single Family Residence, Residential",1938,2,3,5623.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,210000.0,15226,2021/8/1,238835.4762,15.23809524,"Single Family Residence, Residential",1940,2,3,0.44,Acres,Natural Gas,"Window A/C, Wall Unit(s)",unknown,253000.0,1,2.0,False,16.99604743083004,hard,0,0,-2,5622.56,equal,similar,hard_equal
11561857,11649720,15226,2021/8/1,206968.6522,20.17391304,"Single Family Residence, Residential",1946,2,3,5500.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,189900.0,15226,2021/8/1,238835.4762,15.23809524,"Single Family Residence, Residential",1940,2,3,0.44,Acres,Natural Gas,"Window A/C, Wall Unit(s)",unknown,253000.0,1,2.0,False,24.940711462450594,hard,0,0,6,5499.56,equal,p1_slight,hard_equal
11562163,11652617,15226,2021/8/1,236545.0,19.5,"Single Family Residence, Residential",1930,2,3,5998.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,266100.0,15226,2021/8/1,225152.619,15.42857143,"Single Family Residence, Residential",1969,2,2,6843.0,sqft,"Heat Pump, Electric","Central Air, Electric",unknown,200000.0,2,1.0,False,24.840285606914694,hard,1,0,-39,-845.0,p1_slight,p2_newer,hard_p1_slight
11649720,11652617,15226,2021/8/1,238835.4762,15.23809524,"Single Family Residence, Residential",1940,2,3,0.44,Acres,Natural Gas,"Window A/C, Wall Unit(s)",unknown,253000.0,15226,2021/8/1,225152.619,15.42857143,"Single Family Residence, Residential",1969,2,2,6843.0,sqft,"Heat Pump, Electric","Central Air, Electric",unknown,200000.0,2,1.0,False,20.948616600790515,hard,1,0,-29,-6842.56,p1_slight,p2_newer,hard_p1_slight
